Year,State,Dependent_personality_disorder,therapy_near_me,suicidal_friend,Narcissism,gender_identity,Paranoid,no_friends,weed,sad_music,kill_myself,lesbian,self_harm,parents_divorce,tylenol_overdose,exboyfriend,miss_my_ex,anxiety,feeling_alone,noose,disappointment,conversion_therapy,marijuana,Borderline_personality_disorder,drugs,overdose,how_long_does_it_take_to_bleed_out,parents_hate_me,suicide,carbon_monoxide_poisoning,smoking,sin,moving,hate_myself,Divorce,guns,Histrionic_personality,Fitting_in,Narcissistic_personality,kill_yourself,painless_death,hospital_visit,breakup,tylenol,Jesus,single,failed_test,Narcissistic_personality_disorder,mental_health,suicide_attempt,Bullying,exgirlfriend,Antisocial,poisoning,bulemia,angry_father,lonely,antidepressants,guilty,family_stress,bipolar,gay,Histrionic,feeling_sad,illegal_drugs,advil,jumping,failure,Antisocial_personality_disorder,homophobia,drug_policy,how_to die,Suicide_hotline,Borderline_personality,Obsessive_compulsive_personality,Paranoid_personality,self-injury,Paranoid_personality_disorder,worthless,Avoidant_personality_disorder,alcohol,coming_out,Dependent_personality,crazy_ex,child_abuse,firearms,existential_crisis,I_hate_my_parents,hope,Cant_sleep,abuse,trauma,Antisocial_personality,Dependent,Borderline,trans,Histrionic_personality_disorder,academic_stress,Eating_disorder,Obsessive_compulsive,time_to_die,gender_dysphoria,hanging,ptsd,therapy,faith,molestation,Avoidant_personality,Abusive_parents,i_want_to_die,cigarettes,Coping_with_stress,Obsessive_compulsive_personality_disorder,ocd,anorexia,how_to_do_better_in_school,Avoidant,depression,friends_hate me,transphobia,sexual_abuse,im_stupid,Cutting,stress,tie_a_noose,fast_death,queer,School_stress,hell,Suicide Rate
2007,Louisiana,0.0,0,0,41.0,11.0,63.0,49.0,80,30.0,0.0,77,0.0,43.0,0.0,0,0,78,19.0,61.0,14.0,0,58,60.0,85,88,0,0,68,5.0,77,55.0,71,37.0,81,67,5.0,19.0,20.0,70.0,0.0,0.0,70.0,87.0,85,78,90.0,26.0,46,84.0,25.0,44.0,64.0,61,64.0,0,63,44.0,83.0,37.0,81,85,23.0,0.0,62.0,51.0,68,73,18.0,26.0,66.0,63.0,23.0,60.0,0.0,92.0,0,45.0,77.0,46.0,58,82.0,75.0,0,56,59,0.0,0.0,37,0.0,65,48,19.0,72.0,57.0,51,0.0,0,43.0,76.0,59.0,0.0,80,36.0,70,85,76.0,0.0,0.0,16.0,63,0.0,0.0,65.0,52,0,10.0,61,0,0,53,56.0,62,72,24.0,28.0,69.0,18.0,67,5.355207782061944
2007,Maine,0.0,0,0,43.0,20.0,88.0,53.0,72,69.0,10.0,93,15.0,0.0,0.0,0,0,89,0.0,28.0,0.0,0,86,100.0,77,96,0,0,80,54.0,82,45.0,71,0.0,66,74,17.0,0.0,31.0,83.0,0.0,0.0,81.0,79.0,58,83,0.0,90.0,76,54.0,73.0,27.0,0.0,79,0.0,0,91,55.0,66.0,0.0,82,73,40.0,0.0,33.0,47.0,90,80,22.0,0.0,71.0,44.0,41.0,68.0,0.0,0.0,0,0.0,40.0,42.0,76,65.0,0.0,0,65,47,100.0,0.0,46,0.0,95,84,0.0,47.0,65.0,71,0.0,0,100.0,44.0,54.0,19.0,89,62.0,91,60,71.0,0.0,0.0,100.0,69,0.0,0.0,79.0,81,0,21.0,78,0,100,88,0.0,80,90,0.0,0.0,89.0,0.0,68,7.372581934905772
2007,Maryland,30.0,3.0,0,46.0,17.0,60.0,46.0,52,24.0,10.0,73,6.0,35.0,31.0,0,0,83,7.0,60.0,41.0,0,49,69.0,66,74,0,0,68,15.0,70,59.0,88,30.0,75,47,9.0,21.0,22.0,59.0,0.0,18.0,59.0,85.0,68,94,81.0,43.0,60,28.0,32.0,51.0,60.0,71,52.0,0,69,43.0,96.0,27.0,69,77,26.0,0.0,47.0,62.0,63,89,34.0,44.0,65.0,45.0,24.0,64.0,100.0,36.0,0,23.0,47.0,30.0,72,67.0,60.0,6.0,52,29,0.0,0.0,37,0.0,64,92,43.0,97.0,63.0,56,13.0,0,67.0,66.0,17.0,4.0,72,44.0,77,61,64.0,27.0,18.0,22.0,63,0.0,85.0,74.0,53,0,15.0,57,0,0,61,34.0,57,81,7.0,28.0,64.0,31.0,63,3.6080915808293383
2007,Massachusetts,26.0,4.0,62.0,38.0,26.0,61.0,63.0,56,24.0,15.0,82,6.0,37.0,25.0,25.0,0,83,14.0,37.0,26.0,2,54,78.0,68,66,0,0,74,15.0,70,53.0,87,37.0,64,50,9.0,34.0,26.0,58.0,0.0,13.0,63.0,80.0,55,82,69.0,46.0,50,40.0,38.0,53.0,52.0,63,70.0,0,69,41.0,88.0,20.0,65,80,30.0,62.0,30.0,66.0,62,84,32.0,32.0,60.0,37.0,29.0,79.0,64.0,52.0,71.0,13.0,43.0,19.0,69,69.0,45.0,6.0,31,23,0.0,71.0,40,0.0,52,62,42.0,75.0,72.0,50,12.0,0,83.0,58.0,32.0,4.0,65,50.0,79,51,34.0,9.0,15.0,33.0,62,10.0,57.0,74.0,65,0,12.0,66,18.0,0,48,46.0,55,72,3.0,20.0,86.0,38.0,63,2.376310223905002
2007,Michigan,40.0,0,0,43.0,24.0,63.0,57.0,63,28.0,12.0,94,6.0,37.0,29.0,0,8.0,80,16.0,44.0,35.0,0,64,76.0,80,79,0,0,76,12.0,93,57.0,77,35.0,75,65,12.0,29.0,24.0,84.0,0.0,16.0,64.0,88.0,78,90,58.0,43.0,49,54.0,42.0,63.0,49.0,67,44.0,100.0,65,37.0,84.0,0.0,72,85,33.0,100.0,52.0,39.0,68,84,27.0,47.0,67.0,61.0,25.0,75.0,70.0,64.0,0,19.0,54.0,21.0,75,81.0,65.0,10.0,63,33,0.0,100.0,60,0.0,67,57,37.0,67.0,71.0,71,7.0,0,72.0,74.0,54.0,4.0,71,33.0,74,78,56.0,45.0,12.0,37.0,64,39.0,71.0,71.0,72,0,18.0,73,0,7,60,46.0,70,77,6.0,0.0,67.0,22.0,74,3.925284244721169
2007,Minnesota,19.0,0,0,47.0,24.0,54.0,29.0,55,30.0,17.0,70,4.0,50.0,50.0,0,0,88,0.0,30.0,30.0,5,50,76.0,60,70,0,0,63,22.0,86,50.0,69,32.0,69,57,7.0,28.0,30.0,52.0,0.0,13.0,55.0,75.0,62,83,52.0,67.0,60,28.0,35.0,44.0,42.0,66,51.0,0,62,44.0,57.0,11.0,61,63,25.0,26.0,43.0,51.0,64,79,19.0,41.0,62.0,48.0,31.0,75.0,0.0,64.0,0,13.0,53.0,21.0,69,60.0,20.0,0,56,35,0.0,0.0,59,0.0,60,49,34.0,64.0,73.0,58,12.0,0,81.0,69.0,27.0,2.0,75,41.0,77,66,27.0,40.0,31.0,13.0,60,23.0,35.0,62.0,67,0,19.0,62,100.0,0,66,43.0,64,72,3.0,0.0,67.0,34.0,57,5.284875094009798
2007,Mississippi,100.0,0,0,50.0,25.0,77.0,48.0,69,48.0,21.0,95,7.0,47.0,0.0,0,0,79,0.0,42.0,0.0,0,63,77.0,86,88,0,0,71,17.0,72,65.0,83,0.0,97,77,14.0,100.0,19.0,93.0,0.0,0.0,68.0,98.0,99,91,70.0,39.0,52,85.0,28.0,22.0,41.0,62,0.0,0,57,49.0,98.0,46.0,100,88,40.0,0.0,85.0,53.0,67,83,36.0,32.0,25.0,82.0,30.0,76.0,0.0,0.0,0,100.0,61.0,61.0,66,100.0,0.0,0,70,62,0.0,0.0,40,0.0,70,60,39.0,65.0,67.0,69,0.0,0,68.0,73.0,0.0,18.0,84,34.0,76,92,77.0,0.0,0.0,39.0,68,0.0,0.0,66.0,67,0,18.0,64,0,0,72,0.0,71,76,22.0,0.0,38.0,0.0,71,5.4583042413298255
2007,Missouri,33.0,0,0,37.0,19.0,70.0,53.0,55,22.0,16.0,90,10.0,39.0,25.0,20.0,0,80,9.0,35.0,28.0,0,48,79.0,68,81,0,0,71,20.0,88,52.0,88,33.0,82,78,11.0,24.0,29.0,79.0,0.0,21.0,66.0,79.0,85,76,80.0,61.0,52,40.0,38.0,69.0,47.0,68,52.0,0,63,37.0,77.0,27.0,73,81,26.0,30.0,43.0,43.0,63,81,31.0,29.0,57.0,59.0,26.0,78.0,0.0,52.0,0,15.0,62.0,9.0,67,70.0,85.0,15.0,64,50,10.0,0.0,38,0.0,62,61,47.0,69.0,71.0,69,22.0,0,59.0,74.0,24.0,7.0,80,60.0,72,73,65.0,27.0,36.0,25.0,64,0.0,100.0,69.0,58,0,18.0,62,45.0,0,57,31.0,67,74,13.0,11.0,58.0,29.0,71,5.168598480432046
2007,Nebraska,0.0,24.0,0,32.0,36.0,51.0,33.0,62,30.0,31.0,83,23.0,98.0,0.0,0,0,80,0.0,24.0,36.0,0,56,84.0,71,76,0,0,73,0.0,81,55.0,77,25.0,82,75,0.0,0.0,20.0,52.0,0.0,0.0,56.0,99.0,82,84,65.0,87.0,41,26.0,63.0,63.0,51.0,70,0.0,0,57,20.0,75.0,61.0,74,68,21.0,0.0,38.0,34.0,74,93,0.0,39.0,34.0,89.0,14.0,85.0,0.0,0.0,0,0.0,13.0,67.0,72,83.0,0.0,0,75,54,62.0,0.0,39,0.0,73,48,14.0,63.0,72.0,69,15.0,0,77.0,54.0,70.0,0.0,87,33.0,86,85,87.0,0.0,0.0,22.0,59,0.0,0.0,68.0,71,0,18.0,69,0,0,52,0.0,58,85,0.0,94.0,50.0,0.0,66,7.059044989646734
2007,Nevada,0.0,13.0,0,26.0,17.0,66.0,79.0,64,0.0,0.0,89,0.0,0.0,27.0,0,0,64,0.0,33.0,38.0,0,70,50.0,80,79,0,0,78,14.0,68,100.0,100,35.0,93,72,14.0,26.0,14.0,68.0,0.0,70.0,53.0,68.0,59,83,41.0,45.0,37,28.0,29.0,23.0,24.0,59,0.0,0,58,25.0,97.0,81.0,55,92,43.0,0.0,43.0,54.0,71,77,0.0,17.0,35.0,50.0,29.0,43.0,0.0,0.0,0,56.0,82.0,34.0,57,73.0,0.0,0,48,54,0.0,0.0,30,0.0,56,51,0.0,36.0,48.0,85,10.0,0,59.0,56.0,17.0,17.0,78,30.0,62,68,61.0,0.0,0.0,30.0,57,0.0,0.0,59.0,54,0,0.0,48,0,53,44,53.0,59,64,0.0,0.0,55.0,49.0,68,5.908253267123384
2007,New Jersey,11.0,0,0,36.0,15.0,65.0,83.0,61,22.0,15.0,88,4.0,13.0,25.0,20.0,0,73,12.0,43.0,25.0,0,55,63.0,72,64,0,0,71,15.0,74,61.0,85,35.0,75,56,10.0,41.0,22.0,74.0,0.0,16.0,73.0,74.0,61,83,90.0,36.0,32,35.0,45.0,53.0,40.0,60,54.0,0,66,33.0,93.0,20.0,59,81,24.0,43.0,35.0,77.0,72,72,23.0,38.0,52.0,63.0,16.0,62.0,58.0,20.0,0,8.0,39.0,17.0,57,76.0,65.0,6.0,38,23,11.0,0.0,45,0.0,49,47,31.0,59.0,61.0,53,14.0,0,67.0,62.0,32.0,2.0,65,29.0,72,57,42.0,11.0,22.0,31.0,67,35.0,0.0,66.0,58,0,12.0,65,0,0,48,31.0,52,82,11.0,20.0,69.0,41.0,69,2.2476474623227687
2007,New Mexico,0.0,0,0,61.0,0.0,68.0,28.0,78,33.0,0.0,78,0.0,0.0,0.0,0,0,70,29.0,31.0,0.0,29,80,71.0,82,100,0,0,93,14.0,78,70.0,87,0.0,82,72,0.0,20.0,31.0,74.0,0.0,100.0,48.0,73.0,74,89,0.0,42.0,50,100.0,44.0,29.0,47.0,81,0.0,0,84,30.0,77.0,100.0,82,77,43.0,0.0,87.0,42.0,73,93,34.0,0.0,55.0,34.0,64.0,69.0,0.0,0.0,0,0.0,79.0,0.0,81,75.0,0.0,14.0,66,57,0.0,0.0,39,0.0,83,69,35.0,69.0,67.0,62,72.0,0,47.0,63.0,70.0,15.0,77,100.0,100,62,48.0,0.0,0.0,0.0,57,46.0,0.0,85.0,52,0,0.0,63,0,0,75,0.0,74,82,0.0,0.0,78.0,62.0,72,12.657405095118689
2007,New York,19.0,0,0,45.0,20.0,70.0,66.0,58,27.0,10.0,83,6.0,35.0,24.0,50.0,8.0,78,8.0,57.0,36.0,0,56,74.0,79,65,0,16,73,14.0,77,75.0,97,29.0,64,52,10.0,34.0,29.0,62.0,50.0,27.0,67.0,73.0,61,77,72.0,60.0,49,51.0,38.0,44.0,43.0,53,50.0,25.0,84,35.0,100.0,18.0,62,92,27.0,53.0,40.0,72.0,54,80,21.0,52.0,54.0,42.0,28.0,72.0,35.0,72.0,71.0,36.0,42.0,23.0,60,70.0,45.0,4.0,48,16,4.0,41.0,39,0.0,62,50,30.0,63.0,73.0,54,14.0,100.0,71.0,55.0,36.0,2.0,73,34.0,79,57,39.0,40.0,14.0,26.0,68,19.0,35.0,72.0,59,33.0,19.0,61,0,1,52,41.0,61,71,9.0,14.0,89.0,31.0,65,2.110315220799267
2007,North Carolina,23.0,0,100.0,41.0,21.0,57.0,56.0,58,22.0,12.0,83,6.0,27.0,38.0,33.0,0,80,20.0,48.0,37.0,2,49,77.0,85,70,0,0,60,19.0,77,58.0,89,27.0,79,70,11.0,29.0,28.0,59.0,0.0,10.0,64.0,80.0,88,86,61.0,67.0,57,29.0,27.0,68.0,57.0,68,44.0,0,61,43.0,74.0,9.0,78,78,28.0,54.0,50.0,54.0,72,77,23.0,32.0,64.0,54.0,19.0,81.0,41.0,36.0,64.0,36.0,71.0,34.0,61,74.0,55.0,9.0,60,41,0.0,44.0,71,71.0,63,53,27.0,70.0,73.0,57,16.0,0,63.0,67.0,17.0,2.0,93,42.0,78,84,68.0,47.0,20.0,17.0,53,29.0,57.0,60.0,59,0,15.0,63,54.0,7,61,19.0,65,75,6.0,28.0,65.0,25.0,62,3.5819754992875845
2007,Ohio,16.0,0,0,34.0,23.0,69.0,51.0,60,19.0,12.0,95,6.0,39.0,27.0,0,8.0,73,0.0,41.0,26.0,0,58,86.0,76,74,0,0,76,21.0,92,50.0,82,34.0,87,65,13.0,33.0,26.0,65.0,50.0,18.0,64.0,78.0,85,81,74.0,60.0,42,48.0,43.0,65.0,53.0,69,69.0,75.0,57,38.0,75.0,24.0,65,84,36.0,67.0,44.0,51.0,71,79,29.0,32.0,58.0,60.0,27.0,77.0,76.0,44.0,0,34.0,46.0,19.0,67,67.0,40.0,11.0,53,36,10.0,0.0,41,0.0,65,56,32.0,62.0,71.0,66,18.0,0,56.0,78.0,25.0,0.0,71,36.0,75,79,49.0,29.0,0.0,32.0,65,19.0,71.0,71.0,59,66.0,18.0,70,27.0,0,54,34.0,61,86,10.0,17.0,63.0,38.0,84,4.462779198802752
2007,Oklahoma,73.0,0,0,38.0,14.0,65.0,39.0,65,36.0,11.0,75,0.0,100.0,0.0,0,0,83,12.0,36.0,21.0,0,51,66.0,76,71,0,0,68,36.0,78,62.0,77,20.0,99,74,22.0,45.0,15.0,63.0,0.0,83.0,64.0,80.0,91,83,80.0,42.0,54,73.0,29.0,46.0,36.0,73,73.0,0,61,38.0,75.0,57.0,82,76,46.0,0.0,44.0,42.0,68,89,9.0,42.0,57.0,49.0,39.0,63.0,0.0,0.0,0,56.0,47.0,50.0,61,60.0,0.0,18.0,81,63,0.0,0.0,40,0.0,80,65,0.0,69.0,55.0,72,55.0,0,49.0,87.0,29.0,0.0,83,47.0,67,93,57.0,100.0,0.0,17.0,61,43.0,0.0,50.0,51,0,46.0,56,0,0,71,21.0,79,83,0.0,100.0,54.0,0.0,83,4.697997087241806
2007,Oregon,21.0,4.0,0,40.0,24.0,78.0,45.0,65,24.0,12.0,74,4.0,88.0,35.0,25.0,45.0,87,8.0,32.0,94.0,0,74,73.0,62,84,0,0,79,18.0,65,56.0,78,28.0,68,59,0.0,25.0,42.0,91.0,0.0,0.0,53.0,73.0,66,73,41.0,57.0,55,53.0,24.0,68.0,45.0,64,60.0,0,72,49.0,71.0,33.0,68,68,14.0,69.0,46.0,48.0,75,82,16.0,29.0,65.0,43.0,37.0,77.0,0.0,48.0,0,8.0,54.0,32.0,65,54.0,0.0,17.0,61,42,8.0,0.0,33,0.0,62,63,29.0,53.0,79.0,52,0.0,0,54.0,67.0,24.0,7.0,74,64.0,72,59,72.0,29.0,22.0,19.0,61,20.0,0.0,61.0,68,0,17.0,58,0,0,66,24.0,76,71,15.0,0.0,85.0,34.0,67,4.400862569063537
2007,Pennsylvania,19.0,0,25.0,41.0,18.0,61.0,59.0,65,23.0,15.0,95,8.0,31.0,42.0,37.0,29.0,84,5.0,41.0,34.0,0,63,84.0,80,79,100.0,0,75,13.0,82,52.0,80,40.0,71,65,13.0,20.0,25.0,85.0,0.0,27.0,71.0,89.0,72,82,61.0,45.0,39,46.0,48.0,47.0,57.0,63,66.0,75.0,63,41.0,83.0,22.0,66,82,32.0,60.0,53.0,67.0,68,84,31.0,35.0,56.0,58.0,21.0,79.0,82.0,48.0,100.0,19.0,40.0,23.0,74,73.0,40.0,6.0,73,32,4.0,0.0,56,0.0,73,66,42.0,65.0,76.0,76,15.0,66.0,69.0,83.0,45.0,0.0,77,37.0,89,74,53.0,40.0,17.0,36.0,73,26.0,50.0,77.0,69,100.0,18.0,69,18.0,0,58,26.0,61,88,5.0,34.0,72.0,47.0,78,3.209272045406615
2007,South Carolina,0.0,0,0,33.0,13.0,57.0,45.0,64,13.0,11.0,76,0.0,0.0,100.0,33.0,0,75,15.0,37.0,26.0,0,59,74.0,81,73,0,0,59,0.0,75,58.0,74,15.0,89,66,17.0,14.0,37.0,58.0,0.0,21.0,60.0,82.0,83,81,0.0,56.0,61,20.0,31.0,46.0,60.0,63,48.0,0,60,39.0,81.0,44.0,83,79,50.0,0.0,42.0,52.0,77,80,31.0,33.0,58.0,46.0,30.0,67.0,0.0,64.0,0,0.0,86.0,0.0,59,82.0,0.0,13.0,63,48,0.0,0.0,44,0.0,72,54,32.0,79.0,73.0,70,28.0,0,55.0,71.0,12.0,0.0,84,45.0,67,86,81.0,0.0,21.0,19.0,55,35.0,0.0,59.0,53,0,6.0,65,0,0,65,34.0,71,74,17.0,0.0,45.0,25.0,61,2.087297190979665
2007,South Dakota,0.0,0,0,23.0,36.0,26.0,62.0,67,31.0,100.0,94,0.0,0.0,0.0,0,0,92,0.0,50.0,0.0,0,62,73.0,87,76,0,0,85,31.0,90,49.0,64,0.0,76,91,0.0,0.0,33.0,39.0,0.0,0.0,81.0,88.0,81,76,0.0,0.0,42,0.0,45.0,0.0,70.0,65,0.0,0,70,54.0,93.0,0.0,88,74,54.0,0.0,100.0,55.0,82,89,0.0,0.0,0.0,91.0,74.0,81.0,0.0,0.0,0,0.0,62.0,0.0,85,78.0,0.0,51.0,81,66,0.0,0.0,41,0.0,89,69,0.0,74.0,65.0,63,100.0,0,66.0,0.0,0.0,0.0,81,57.0,83,100,0.0,0.0,0.0,49.0,88,0.0,0.0,72.0,70,0,0.0,78,0,0,74,0.0,82,83,0.0,0.0,78.0,0.0,74,13.19319231276661
2007,Tennessee,0.0,0,0,39.0,22.0,62.0,37.0,60,24.0,21.0,85,9.0,64.0,29.0,41.0,29.0,80,15.0,52.0,23.0,8,54,52.0,76,80,0,0,71,17.0,79,59.0,70,37.0,94,66,13.0,17.0,17.0,65.0,0.0,43.0,61.0,94.0,98,78,80.0,36.0,48,64.0,25.0,95.0,45.0,69,45.0,0,56,44.0,89.0,27.0,81,75,53.0,92.0,46.0,55.0,63,87,23.0,26.0,51.0,56.0,26.0,53.0,0.0,76.0,0,34.0,47.0,32.0,53,75.0,60.0,20.0,65,53,0.0,0.0,53,0.0,66,60,20.0,65.0,57.0,71,20.0,0,69.0,87.0,12.0,7.0,87,35.0,87,87,50.0,15.0,0.0,28.0,65,23.0,0.0,62.0,54,0,12.0,62,90.0,0,71,0.0,67,80,0.0,0.0,61.0,26.0,70,3.7781605789086545
2007,Texas,14.0,0,25.0,30.0,15.0,55.0,46.0,62,20.0,11.0,81,4.0,35.0,31.0,41.0,0,69,11.0,40.0,24.0,1,55,58.0,70,68,0,0,67,13.0,66,91.0,92,26.0,94,66,13.0,28.0,25.0,49.0,33.0,16.0,57.0,79.0,87,90,69.0,53.0,26,37.0,22.0,55.0,39.0,53,47.0,12.0,59,35.0,79.0,25.0,60,76,28.0,51.0,43.0,52.0,60,85,15.0,22.0,46.0,45.0,22.0,57.0,52.0,48.0,28.0,19.0,52.0,23.0,60,65.0,35.0,12.0,46,44,0.0,20.0,35,0.0,55,49,24.0,72.0,53.0,71,16.0,33.0,45.0,58.0,25.0,2.0,73,37.0,71,73,52.0,36.0,15.0,24.0,58,17.0,50.0,56.0,51,33.0,13.0,55,27.0,0,50,29.0,70,69,10.0,5.0,59.0,25.0,69,4.037858518968808
2007,Utah,40.0,0,0,57.0,18.0,49.0,44.0,53,27.0,17.0,72,0.0,27.0,31.0,0,0,75,0.0,29.0,33.0,9,41,90.0,69,82,0,0,77,26.0,56,59.0,81,11.0,86,80,24.0,38.0,26.0,87.0,0.0,27.0,46.0,90.0,91,86,63.0,63.0,46,62.0,31.0,51.0,24.0,73,83.0,0,67,42.0,59.0,0.0,62,66,29.0,0.0,69.0,37.0,87,78,0.0,26.0,38.0,65.0,23.0,90.0,0.0,0.0,0,0.0,9.0,0.0,54,77.0,0.0,0,55,55,0.0,0.0,32,0.0,72,51,35.0,61.0,74.0,62,26.0,0,68.0,62.0,41.0,0.0,85,40.0,74,86,46.0,27.0,100.0,11.0,33,30.0,0.0,68.0,73,0,12.0,66,0,24,69,26.0,71,72,16.0,0.0,40.0,33.0,66,5.6554688383667004
2007,Virginia,11.0,0,0,37.0,14.0,53.0,56.0,49,18.0,9.0,74,3.0,27.0,31.0,25.0,8.0,68,13.0,44.0,28.0,3,46,74.0,64,70,0,0,71,21.0,73,93.0,90,26.0,87,61,9.0,36.0,16.0,54.0,0.0,56.0,52.0,79.0,79,85,74.0,43.0,41,39.0,30.0,60.0,26.0,62,51.0,0,59,32.0,88.0,27.0,61,82,35.0,0.0,37.0,55.0,68,100,14.0,30.0,71.0,45.0,31.0,69.0,52.0,48.0,42.0,4.0,60.0,15.0,61,61.0,35.0,11.0,48,36,14.0,0.0,41,0.0,53,55,18.0,81.0,67.0,55,10.0,0,53.0,53.0,21.0,7.0,66,50.0,68,76,53.0,27.0,9.0,22.0,49,18.0,0.0,59.0,55,0,9.0,60,0,0,55,19.0,58,69,5.0,8.0,57.0,24.0,61,3.483582440861481
2007,Washington,11.0,0,0,33.0,16.0,58.0,53.0,57,20.0,20.0,82,6.0,43.0,22.0,37.0,20.0,68,0.0,41.0,100.0,10,63,79.0,88,74,0,0,79,14.0,69,53.0,95,22.0,75,65,12.0,21.0,28.0,64.0,0.0,27.0,58.0,70.0,68,83,70.0,56.0,47,50.0,34.0,70.0,52.0,64,38.0,0,73,41.0,78.0,27.0,65,72,29.0,44.0,43.0,51.0,69,79,24.0,33.0,55.0,42.0,28.0,76.0,58.0,28.0,0,28.0,36.0,46.0,69,56.0,65.0,8.0,45,36,0.0,0.0,35,0.0,48,53,34.0,54.0,71.0,49,17.0,0,73.0,58.0,41.0,3.0,65,45.0,77,58,74.0,34.0,16.0,32.0,52,16.0,78.0,57.0,55,0,19.0,58,0,4,55,34.0,65,60,11.0,17.0,72.0,23.0,60,4.465511736481222
2007,Wisconsin,0.0,0,62.0,34.0,10.0,58.0,56.0,60,31.0,6.0,91,6.0,60.0,37.0,25.0,16.0,85,16.0,35.0,21.0,0,58,63.0,66,74,0,0,71,19.0,86,48.0,64,38.0,66,68,7.0,26.0,26.0,95.0,0.0,32.0,62.0,84.0,59,77,81.0,54.0,54,53.0,42.0,48.0,71.0,64,70.0,0,60,41.0,62.0,35.0,69,76,35.0,80.0,53.0,52.0,78,81,29.0,33.0,38.0,54.0,35.0,61.0,0.0,24.0,0,0.0,57.0,25.0,78,69.0,20.0,0,63,35,0.0,0.0,37,0.0,61,52,62.0,66.0,61.0,69,13.0,0,48.0,74.0,35.0,0.0,79,44.0,84,62,34.0,54.0,0.0,32.0,70,52.0,92.0,72.0,69,0,12.0,63,0,0,55,36.0,80,83,6.0,11.0,66.0,14.0,68,4.396471266548003
2008,Alabama,25.0,0,0,58.0,6.0,40.0,33.0,66,24.0,74.0,73,59.0,26.0,27.0,0,0,72,17.0,54.0,24.0,0,54,46.0,78,76,0,0,78,20.0,66,25.0,76,41.0,88,63,0.0,30.0,56.0,52.0,0.0,0.0,66.0,79.0,99,79,45.0,65.0,70,15.0,30.0,52.0,68.0,64,58.0,0,61,79.0,68.0,0.0,73,84,15.0,0.0,48.0,61.0,64,98,31.0,8.0,22.0,57.0,10.0,49.0,0.0,35.0,0,22.0,100.0,27.0,63,76.0,0.0,16.0,56,51,42.0,0.0,44,0.0,66,63,55.0,78.0,43.0,64,10.0,85.0,53.0,58.0,10.0,0.0,82,46.0,67,91,39.0,24.0,0.0,22.0,61,43.0,0.0,55.0,77,0,20.0,74,0,0,51,36.0,67,77,0.0,0.0,47.0,14.0,72,3.608572163173619
2008,Alaska,0.0,26.0,0,41.0,0.0,24.0,21.0,70,0.0,80.0,88,44.0,0.0,0.0,0,0,56,0.0,83.0,86.0,0,86,48.0,62,81,0,0,94,80.0,77,23.0,92,0.0,69,95,0.0,0.0,62.0,50.0,0.0,0.0,46.0,74.0,69,86,0.0,0.0,91,0.0,40.0,0.0,59.0,100,0.0,0,92,44.0,56.0,0.0,61,64,29.0,0.0,0.0,73.0,76,86,0.0,0.0,0.0,52.0,0.0,58.0,0.0,0.0,0,0.0,35.0,0.0,90,74.0,0.0,0,49,80,0.0,0.0,53,0.0,76,69,0.0,59.0,47.0,55,0.0,0,39.0,0.0,28.0,0.0,69,61.0,70,60,45.0,0.0,0.0,0.0,74,0.0,0.0,39.0,79,0,42.0,69,0,0,75,0.0,79,68,0.0,0.0,42.0,0.0,80,19.10438636710989
2008,Arizona,29.0,0,0,47.0,24.0,41.0,39.0,78,46.0,39.0,81,32.0,42.0,75.0,47.0,13,72,16.0,62.0,34.0,14.0,53,38.0,65,62,0,0,77,32.0,56,26.0,100,30.0,76,70,19.0,59.0,25.0,60.0,0.0,20.0,59.0,66.0,68,82,48.0,69.0,39,18.0,33.0,38.0,43.0,61,43.0,0,64,62.0,72.0,16.0,59,83,25.0,14.0,46.0,61.0,79,82,15.0,15.0,29.0,57.0,46.0,45.0,0.0,35.0,0,7.0,35.0,21.0,60,70.0,47.0,6.0,51,45,21.0,0.0,39,0.0,51,61,21.0,73.0,41.0,55,20.0,0,56.0,43.0,11.0,0.0,72,48.0,78,55,44.0,32.0,32.0,25.0,73,19.0,61.0,69.0,70,0,24.0,67,0,0,32,16.0,61,59,12.0,15.0,56.0,13.0,60,7.104496035913227
2008,Arkansas,44.0,0,0,37.0,12.0,47.0,40.0,78,45.0,72.0,88,0.0,0.0,0.0,0,0,80,100.0,69.0,39.0,0,67,51.0,84,77,0,0,85,32.0,78,27.0,79,0.0,89,75,29.0,45.0,33.0,77.0,0.0,48.0,71.0,75.0,100,90,56.0,74.0,51,0.0,47.0,45.0,20.0,77,0.0,0,67,57.0,75.0,28.0,77,92,26.0,0.0,100.0,61.0,68,82,52.0,30.0,30.0,83.0,20.0,55.0,0.0,0.0,0,30.0,27.0,0.0,67,92.0,0.0,17.0,89,61,0.0,0.0,59,0.0,80,55,100.0,69.0,48.0,70,0.0,0,59.0,60.0,19.0,0.0,82,51.0,77,76,12.0,64.0,0.0,27.0,73,100.0,0.0,68.0,69,0,40.0,78,0,0,63,0.0,74,75,25.0,100.0,49.0,0.0,78,6.271039336975552
