Year,State,therapy_near_me,no_friends,kill_myself,self_harm,feeling_alone,suicide,sin,hate_myself,divorce,fitting_in,kill_yourself,jesus,bullying,lonely,guilty,feeling_sad,suicide_hotline,i_hate_my_parents,hope,cant_sleep,eating_disorder,therapy,faith,abusive_parents,i_want_to_die,coping_with_stress,depression,cutting,school_stress,hell
2011,Massachusetts,6.0,82.0,67.0,49.0,68.0,78,58.0,63.0,73,66.0,76.0,48,61.0,86,79.0,72.0,42.0,81.0,39,0.0,95.0,91,44,56.0,51.0,29.0,77,74,47.0,78
2011,Michigan,7.0,73.0,74.0,48.0,54.0,76,55.0,62.0,80,63.0,87.0,60,67.0,79,75.0,31.0,45.0,75.0,58,0.0,66.0,75,66,44.0,53.0,51.0,85,81,48.0,87
2011,Minnesota,0,52.0,37.0,45.0,34.0,71,46.0,55.0,75,58.0,60.0,57,48.0,72,76.0,51.0,37.0,0.0,58,0.0,81.0,82,61,51.0,46.0,53.0,73,80,39.0,71
2011,Mississippi,0,81.0,63.0,23.0,52.0,66,60.0,66.0,84,72.0,49.0,100,70.0,73,86.0,70.0,50.0,0.0,39,0.0,54.0,84,76,0.0,54.0,88.0,75,78,100.0,77
2011,Missouri,7.0,63.0,48.0,46.0,36.0,76,55.0,57.0,80,57.0,68.0,79,59.0,64,84.0,36.0,38.0,0.0,41,0.0,67.0,77,71,36.0,49.0,41.0,82,82,42.0,80
2011,Montana,0,68.0,83.0,84.0,0.0,79,45.0,48.0,73,47.0,50.0,56,68.0,86,76.0,0.0,74.0,0.0,32,0.0,65.0,87,77,0.0,37.0,0.0,74,99,0.0,93
2011,Nebraska,0,57.0,58.0,77.0,48.0,69,50.0,60.0,79,37.0,69.0,63,72.0,78,85.0,38.0,26.0,0.0,42,0.0,63.0,88,65,0.0,40.0,68.0,69,76,28.0,69
2011,Nevada,0,66.0,72.0,25.0,67.0,74,100.0,59.0,88,63.0,88.0,54,61.0,73,92.0,80.0,37.0,0.0,31,0.0,44.0,77,57,0.0,46.0,41.0,58,69,23.0,68
2011,New Hampshire,0,60.0,90.0,84.0,0.0,88,41.0,79.0,65,54.0,88.0,41,82.0,76,94.0,0.0,63.0,0.0,30,0.0,100.0,91,47,0.0,39.0,0.0,78,91,23.0,74
2011,New Jersey,13.0,100.0,65.0,61.0,60.0,82,77.0,57.0,77,63.0,83.0,59,100.0,75,87.0,62.0,40.0,100.0,47,0.0,76.0,85,49,77.0,71.0,42.0,80,71,64.0,80
2011,New Mexico,0,67.0,71.0,46.0,30.0,79,70.0,80.0,66,55.0,77.0,64,62.0,93,81.0,100.0,25.0,0.0,34,0.0,51.0,97,59,0.0,65.0,100.0,78,80,70.0,78
2011,New York,4.0,73.0,58.0,45.0,55.0,84,80.0,57.0,73,49.0,69.0,54,57.0,81,100.0,70.0,42.0,72.0,37,26.0,60.0,79,47,67.0,53.0,34.0,68,67,36.0,73
2011,North Carolina,0,68.0,57.0,45.0,47.0,67,59.0,50.0,88,65.0,67.0,84,47.0,72,76.0,43.0,44.0,75.0,69,0.0,60.0,81,74,78.0,44.0,43.0,75,94,48.0,82
2011,North Dakota,78.0,72.0,38.0,41.0,0.0,87,44.0,0.0,74,65.0,50.0,59,87.0,75,83.0,0.0,29.0,0.0,44,0.0,92.0,93,71,0.0,61.0,0.0,86,95,0.0,86
2011,Ohio,5.0,71.0,56.0,52.0,58.0,82,51.0,62.0,82,75.0,81.0,69,66.0,75,81.0,59.0,50.0,44.0,41,100.0,59.0,81,65,57.0,57.0,47.0,76,81,45.0,97
2011,Oklahoma,18.0,63.0,50.0,25.0,100.0,69,57.0,46.0,100,59.0,46.0,86,58.0,71,86.0,73.0,50.0,0.0,41,0.0,54.0,80,89,83.0,46.0,54.0,67,78,41.0,89
2011,Oregon,19.0,60.0,59.0,44.0,43.0,90,47.0,59.0,68,62.0,75.0,57,45.0,79,80.0,72.0,57.0,0.0,40,0.0,72.0,91,57,60.0,50.0,57.0,76,94,32.0,83
2011,Pennsylvania,8.0,85.0,73.0,51.0,72.0,85,57.0,66.0,77,65.0,77.0,61,68.0,80,89.0,81.0,44.0,67.0,51,65.0,78.0,93,61,71.0,55.0,49.0,83,81,55.0,87
2011,Rhode Island,35.0,92.0,47.0,0.0,0.0,87,69.0,24.0,72,90.0,84.0,50,99.0,88,82.0,0.0,100.0,0.0,100,0.0,88.0,87,50,0.0,58.0,0.0,81,79,94.0,90
2011,South Carolina,22.0,64.0,62.0,57.0,40.0,73,53.0,60.0,85,70.0,53.0,87,66.0,70,92.0,73.0,34.0,0.0,44,0.0,54.0,83,80,80.0,49.0,31.0,74,72,55.0,77
2011,South Dakota,79.0,88.0,35.0,46.0,0.0,73,52.0,0.0,77,22.0,51.0,65,97.0,88,86.0,0.0,43.0,0.0,40,0.0,57.0,89,100,0.0,51.0,0.0,82,96,0.0,89
2011,Tennessee,0,72.0,64.0,43.0,69.0,72,58.0,60.0,93,62.0,75.0,92,54.0,65,90.0,53.0,48.0,0.0,52,0.0,62.0,87,82,47.0,48.0,33.0,77,79,46.0,85
2011,Texas,2.0,65.0,58.0,34.0,43.0,72,98.0,53.0,98,53.0,70.0,79,48.0,78,84.0,55.0,42.0,67.0,38,46.0,43.0,68,66,55.0,47.0,27.0,65,78,36.0,82
2011,Utah,0,73.0,53.0,54.0,45.0,62,51.0,43.0,85,38.0,89.0,73,44.0,69,69.0,67.0,46.0,0.0,33,0.0,76.0,94,72,100.0,62.0,50.0,82,78,65.0,74
2011,Vermont,0,67.0,0.0,100.0,0.0,100,42.0,0.0,55,68.0,58.0,39,69.0,91,84.0,0.0,83.0,0.0,35,0.0,94.0,93,43,0.0,0.0,0.0,82,95,0.0,72
2011,Virginia,5.0,80.0,74.0,55.0,37.0,74,65.0,54.0,78,56.0,80.0,68,47.0,80,87.0,54.0,48.0,65.0,41,0.0,60.0,75,61,81.0,48.0,38.0,70,78,46.0,82
2011,Washington,8.0,67.0,54.0,40.0,37.0,80,54.0,53.0,76,60.0,71.0,61,39.0,85,76.0,31.0,51.0,60.0,39,0.0,65.0,99,55,76.0,50.0,31.0,69,87,39.0,75
2011,West Virginia,0,68.0,45.0,41.0,41.0,88,53.0,100.0,72,58.0,100.0,80,92.0,82,97.0,0.0,40.0,0.0,45,0.0,87.0,80,72,0.0,94.0,75.0,88,75,59.0,100
2011,Wisconsin,0,65.0,50.0,55.0,42.0,71,49.0,51.0,75,72.0,78.0,57,59.0,79,76.0,64.0,52.0,0.0,41,0.0,74.0,84,59,32.0,49.0,38.0,82,94,47.0,78
2011,Wyoming,100.0,42.0,0.0,86.0,0.0,89,56.0,0.0,73,0.0,67.0,60,59.0,96,88.0,0.0,81.0,0.0,31,0.0,42.0,95,63,0.0,0.0,0.0,100,99,0.0,88
2012,Alabama,12.0,63.0,48.0,43.0,90.0,74,61.0,51.0,95,73.0,54.0,100,62.0,65,79.0,53.0,50.0,0.0,45,0.0,59.0,75,82,69.0,68.0,61.0,80,67,62.0,90
2012,Alaska,0,44.0,64.0,45.0,0.0,95,51.0,0.0,75,0.0,86.0,50,40.0,97,81.0,0.0,42.0,0.0,42,0.0,50.0,77,60,0.0,0.0,0.0,84,84,0.0,82
2012,Arizona,0,64.0,55.0,48.0,67.0,94,65.0,57.0,86,69.0,71.0,60,44.0,74,71.0,71.0,55.0,0.0,35,0.0,55.0,100,57,71.0,72.0,28.0,78,69,51.0,83
2012,Arkansas,0,58.0,40.0,48.0,80.0,74,58.0,65.0,92,81.0,48.0,91,69.0,73,80.0,56.0,67.0,0.0,55,0.0,52.0,93,71,0.0,37.0,38.0,83,73,52.0,84
2012,California,3.0,61.0,60.0,35.0,59.0,90,73.0,49.0,78,56.0,56.0,58,42.0,86,83.0,76.0,54.0,86.0,37,49.0,58.0,78,52,54.0,58.0,25.0,76,64,59.0,77
2012,Colorado,0,54.0,65.0,47.0,46.0,87,55.0,58.0,82,77.0,69.0,56,39.0,80,61.0,64.0,62.0,0.0,38,0.0,68.0,93,62,39.0,62.0,10.0,76,78,55.0,76
2012,Connecticut,0,74.0,66.0,67.0,67.0,78,83.0,71.0,83,79.0,75.0,50,58.0,69,77.0,72.0,52.0,0.0,39,0.0,87.0,91,52,66.0,62.0,36.0,86,80,70.0,69
2012,Delaware,60.0,78.0,60.0,100.0,0.0,100,57.0,0.0,78,72.0,62.0,49,87.0,66,100.0,0.0,52.0,0.0,37,0.0,82.0,87,60,0.0,54.0,0.0,84,74,100.0,78
2012,District of Columbia,4.0,52.0,40.0,27.0,0.0,80,55.0,0.0,89,55.0,53.0,52,32.0,74,78.0,58.0,51.0,0.0,41,0.0,46.0,72,57,0.0,51.0,0.0,65,52,38.0,68
2012,Florida,4.0,63.0,58.0,42.0,61.0,75,79.0,50.0,86,50.0,66.0,75,41.0,74,81.0,66.0,46.0,76.0,35,60.0,51.0,80,66,43.0,59.0,23.0,74,60,57.0,74
2012,Georgia,4.0,58.0,62.0,39.0,56.0,72,71.0,54.0,94,56.0,63.0,72,41.0,68,88.0,55.0,50.0,72.0,46,62.0,46.0,70,78,50.0,60.0,26.0,78,64,48.0,79
2012,Hawaii,0,80.0,33.0,37.0,0.0,70,48.0,66.0,76,49.0,49.0,52,61.0,93,98.0,96.0,62.0,0.0,58,0.0,50.0,73,54,0.0,63.0,0.0,66,74,77.0,64
2012,Idaho,0,60.0,36.0,64.0,0.0,84,51.0,57.0,72,56.0,78.0,66,59.0,82,69.0,55.0,100.0,0.0,32,0.0,69.0,95,60,0.0,50.0,0.0,86,93,83.0,77
2012,Illinois,3.0,63.0,64.0,46.0,85.0,88,65.0,55.0,82,65.0,65.0,55,50.0,73,71.0,67.0,54.0,73.0,37,53.0,53.0,73,60,47.0,60.0,30.0,77,66,58.0,76
2012,Indiana,0,75.0,53.0,64.0,73.0,89,56.0,68.0,83,69.0,74.0,77,67.0,65,72.0,94.0,59.0,0.0,43,0.0,64.0,83,71,39.0,64.0,53.0,94,73,81.0,92
2012,Iowa,0,69.0,48.0,48.0,92.0,85,44.0,72.0,74,100.0,66.0,57,95.0,70,70.0,100.0,55.0,0.0,49,0.0,87.0,92,75,100.0,64.0,56.0,97,69,71.0,76
2012,Kansas,0,66.0,64.0,60.0,92.0,93,52.0,57.0,82,76.0,61.0,69,62.0,73,73.0,89.0,59.0,0.0,42,0.0,63.0,72,71,0.0,67.0,30.0,92,66,41.0,86
2012,Kentucky,0,68.0,68.0,54.0,84.0,90,50.0,60.0,87,47.0,73.0,84,65.0,72,71.0,67.0,56.0,0.0,39,0.0,62.0,80,72,61.0,76.0,21.0,90,67,72.0,95
2012,Louisiana,0,54.0,64.0,42.0,62.0,78,68.0,50.0,87,56.0,55.0,89,46.0,68,83.0,62.0,34.0,0.0,37,0.0,49.0,83,76,0.0,52.0,30.0,74,74,51.0,79
2012,Maine,30.0,76.0,75.0,89.0,0.0,82,37.0,100.0,64,70.0,84.0,38,69.0,88,72.0,0.0,54.0,0.0,43,0.0,100.0,95,46,0.0,80.0,0.0,89,86,97.0,80
2012,Maryland,8.0,66.0,60.0,45.0,63.0,81,59.0,48.0,85,61.0,64.0,61,52.0,73,79.0,71.0,60.0,0.0,41,0.0,65.0,88,67,59.0,52.0,15.0,84,64,89.0,73
2012,Massachusetts,7.0,71.0,68.0,53.0,57.0,93,51.0,60.0,79,79.0,67.0,43,50.0,79,69.0,66.0,55.0,38.0,42,0.0,88.0,88,50,62.0,55.0,29.0,83,68,69.0,72
2012,Michigan,5.0,68.0,74.0,56.0,82.0,89,62.0,63.0,77,66.0,81.0,62,69.0,72,68.0,65.0,57.0,83.0,50,0.0,62.0,70,65,41.0,64.0,45.0,88,75,65.0,84
2012,Minnesota,0,56.0,57.0,42.0,53.0,78,46.0,61.0,78,66.0,61.0,53,43.0,70,64.0,48.0,49.0,0.0,61,0.0,82.0,78,67,77.0,55.0,21.0,79,71,56.0,75
2012,Mississippi,0,56.0,70.0,28.0,0.0,66,55.0,62.0,95,70.0,74.0,98,64.0,69,82.0,88.0,39.0,0.0,40,0.0,54.0,81,96,0.0,70.0,100.0,77,66,56.0,77
2012,Missouri,0,60.0,58.0,42.0,53.0,89,52.0,47.0,86,90.0,67.0,68,49.0,65,71.0,48.0,58.0,0.0,42,0.0,67.0,76,72,31.0,62.0,20.0,79,68,71.0,82
2012,Montana,0,62.0,56.0,30.0,0.0,81,42.0,71.0,70,82.0,97.0,53,56.0,88,71.0,0.0,82.0,0.0,34,0.0,75.0,87,75,0.0,0.0,0.0,89,100,0.0,94
2012,Nebraska,100.0,65.0,44.0,61.0,98.0,72,46.0,30.0,89,80.0,66.0,58,69.0,69,74.0,72.0,60.0,0.0,39,0.0,77.0,90,70,0.0,68.0,38.0,76,68,75.0,71
2012,Nevada,0,67.0,80.0,49.0,84.0,96,100.0,54.0,91,57.0,63.0,47,49.0,74,86.0,54.0,62.0,0.0,30,0.0,55.0,78,71,0.0,58.0,29.0,64,61,16.0,77
2012,New Hampshire,0,73.0,57.0,76.0,0.0,84,40.0,90.0,64,77.0,70.0,37,66.0,74,67.0,0.0,46.0,0.0,29,0.0,94.0,91,46,0.0,78.0,0.0,82,80,84.0,75
2012,New Jersey,16.0,80.0,61.0,59.0,80.0,81,69.0,63.0,82,65.0,68.0,53,83.0,75,82.0,59.0,50.0,100.0,47,0.0,78.0,86,50,54.0,62.0,27.0,91,67,82.0,76
2012,New Mexico,36.0,68.0,37.0,48.0,0.0,82,66.0,62.0,68,75.0,68.0,76,60.0,87,78.0,83.0,51.0,0.0,34,0.0,49.0,99,56,0.0,100.0,22.0,79,76,21.0,79
2012,New York,3.0,63.0,60.0,44.0,62.0,81,99.0,59.0,75,52.0,64.0,53,60.0,86,86.0,65.0,48.0,74.0,36,22.0,64.0,82,47,45.0,58.0,27.0,68,64,56.0,73
2012,North Carolina,4.0,61.0,45.0,44.0,66.0,73,58.0,50.0,86,62.0,62.0,71,51.0,71,65.0,50.0,49.0,53.0,69,0.0,59.0,85,78,60.0,53.0,38.0,75,78,71.0,82
2012,North Dakota,0,62.0,100.0,61.0,0.0,88,48.0,0.0,76,67.0,45.0,52,70.0,70,71.0,0.0,49.0,0.0,39,0.0,92.0,89,71,0.0,46.0,0.0,88,90,0.0,85
2012,Ohio,5.0,68.0,61.0,48.0,52.0,88,47.0,59.0,85,65.0,75.0,61,66.0,71,67.0,54.0,57.0,87.0,41,100.0,63.0,79,65,54.0,59.0,36.0,83,71,62.0,90
2012,Oklahoma,0,47.0,54.0,53.0,94.0,89,52.0,69.0,100,70.0,70.0,82,58.0,70,68.0,64.0,44.0,0.0,41,0.0,67.0,89,86,70.0,47.0,0.0,79,70,52.0,91
2012,Oregon,0,61.0,67.0,52.0,40.0,91,50.0,64.0,77,61.0,56.0,56,42.0,80,67.0,42.0,66.0,0.0,40,0.0,76.0,94,57,51.0,66.0,30.0,77,95,57.0,86
2012,Pennsylvania,6.0,74.0,68.0,61.0,89.0,90,55.0,67.0,82,62.0,76.0,60,60.0,80,83.0,72.0,56.0,86.0,53,0.0,82.0,98,59,55.0,71.0,24.0,89,74,82.0,82
2012,Rhode Island,0,76.0,56.0,46.0,0.0,87,60.0,98.0,67,29.0,73.0,43,73.0,86,80.0,0.0,57.0,0.0,100,0.0,86.0,95,48,0.0,80.0,0.0,85,74,63.0,76
2012,South Carolina,14.0,73.0,54.0,44.0,77.0,77,50.0,67.0,91,67.0,62.0,84,61.0,69,94.0,19.0,41.0,0.0,42,0.0,55.0,90,75,30.0,56.0,29.0,84,67,57.0,81
2012,South Dakota,0,51.0,66.0,55.0,0.0,86,39.0,0.0,74,28.0,57.0,62,100.0,67,70.0,0.0,58.0,0.0,38,0.0,81.0,85,100,0.0,33.0,0.0,100,94,0.0,81
2012,Tennessee,14.0,52.0,68.0,48.0,60.0,79,60.0,51.0,98,66.0,65.0,88,49.0,65,76.0,55.0,52.0,0.0,53,0.0,60.0,82,88,28.0,59.0,37.0,82,72,57.0,86
2012,Texas,4.0,54.0,54.0,36.0,72.0,82,88.0,55.0,100,51.0,59.0,74,46.0,75,79.0,69.0,46.0,60.0,37,0.0,39.0,71,74,39.0,50.0,26.0,73,69,48.0,78
2012,Utah,0,69.0,60.0,57.0,68.0,82,47.0,70.0,91,52.0,65.0,65,44.0,72,62.0,97.0,55.0,0.0,32,0.0,78.0,94,73,39.0,69.0,46.0,87,72,59.0,79
2012,Vermont,0,100.0,0.0,77.0,0.0,91,42.0,0.0,63,39.0,83.0,37,64.0,100,64.0,0.0,41.0,0.0,36,0.0,98.0,89,43,0.0,0.0,0.0,99,88,0.0,85
2012,Virginia,12.0,67.0,64.0,49.0,66.0,92,62.0,48.0,95,69.0,68.0,67,52.0,80,76.0,57.0,53.0,74.0,42,0.0,60.0,88,72,59.0,65.0,39.0,82,74,74.0,90
2012,Washington,0,56.0,58.0,42.0,53.0,91,52.0,61.0,79,57.0,66.0,56,33.0,81,65.0,67.0,65.0,49.0,37,0.0,66.0,93,59,61.0,67.0,32.0,81,74,50.0,82
2012,West Virginia,0,76.0,48.0,66.0,100.0,85,55.0,77.0,73,47.0,100.0,81,100.0,78,87.0,0.0,31.0,0.0,43,0.0,54.0,84,64,0.0,85.0,71.0,100,77,41.0,100
2012,Wisconsin,13.0,63.0,54.0,73.0,76.0,81,49.0,60.0,75,68.0,72.0,50,57.0,64,65.0,52.0,46.0,0.0,40,0.0,73.0,85,66,52.0,66.0,40.0,93,84,76.0,79
2012,Wyoming,0,97.0,0.0,97.0,0.0,98,46.0,0.0,73,0.0,48.0,51,77.0,94,75.0,0.0,57.0,0.0,30,0.0,70.0,95,58,0.0,0.0,0.0,96,92,0.0,91
2013,Alabama,21.0,75.0,42.0,66.0,50.0,79,23.0,82.0,83,83.0,56.0,93,72.0,65,89.0,41.0,40.0,0.0,44,0.0,60.0,78,100,45.0,64.0,20.0,92,76,58.0,82
2013,Alaska,0,42.0,51.0,87.0,0.0,92,20.0,0.0,66,0.0,56.0,52,52.0,95,79.0,0.0,72.0,0.0,43,0.0,58.0,79,62,0.0,0.0,0.0,82,87,0.0,83
2013,Arizona,41.0,64.0,53.0,59.0,47.0,92,28.0,67.0,76,60.0,63.0,67,57.0,77,77.0,69.0,69.0,0.0,30,0.0,56.0,92,60,57.0,67.0,35.0,80,73,66.0,77
2013,Arkansas,0,62.0,49.0,65.0,0.0,70,22.0,75.0,85,68.0,58.0,94,93.0,75,88.0,70.0,46.0,0.0,56,0.0,57.0,86,74,0.0,45.0,61.0,87,68,72.0,81
2013,California,27.0,68.0,48.0,43.0,52.0,88,33.0,61.0,67,54.0,49.0,59,56.0,86,91.0,68.0,58.0,67.0,32,100.0,59.0,78,57,68.0,59.0,33.0,83,70,72.0,72
2013,Colorado,29.0,49.0,55.0,63.0,59.0,88,23.0,72.0,74,72.0,59.0,56,49.0,85,64.0,54.0,77.0,0.0,34,0.0,72.0,79,63,67.0,60.0,29.0,72,82,61.0,70
2013,Connecticut,22.0,68.0,53.0,82.0,56.0,88,27.0,84.0,73,84.0,58.0,48,67.0,67,83.0,67.0,49.0,0.0,39,0.0,84.0,99,55,85.0,57.0,58.0,95,77,75.0,71
2013,Delaware,75.0,90.0,62.0,88.0,0.0,91,20.0,0.0,74,100.0,76.0,53,78.0,73,92.0,0.0,57.0,0.0,34,0.0,79.0,92,65,0.0,44.0,0.0,92,70,100.0,73
2013,District of Columbia,34.0,95.0,33.0,34.0,0.0,74,19.0,0.0,79,66.0,41.0,56,41.0,80,92.0,37.0,55.0,0.0,39,0.0,56.0,72,65,0.0,34.0,0.0,67,52,35.0,61
2013,Florida,30.0,88.0,46.0,48.0,49.0,80,42.0,61.0,74,48.0,58.0,73,54.0,70,91.0,67.0,47.0,61.0,31,41.0,43.0,75,70,58.0,59.0,44.0,70,68,56.0,67
2013,Georgia,34.0,83.0,41.0,51.0,58.0,75,32.0,61.0,88,54.0,56.0,88,51.0,76,90.0,51.0,46.0,54.0,48,0.0,42.0,71,90,55.0,51.0,39.0,76,75,41.0,78
2013,Hawaii,0,57.0,41.0,39.0,0.0,66,18.0,34.0,68,63.0,48.0,54,72.0,97,94.0,71.0,46.0,0.0,56,0.0,54.0,71,52,0.0,36.0,0.0,71,74,92.0,57
2013,Idaho,0,42.0,38.0,70.0,0.0,79,18.0,65.0,62,54.0,61.0,65,75.0,79,83.0,83.0,95.0,0.0,31,0.0,66.0,91,67,0.0,42.0,0.0,89,89,62.0,78
2013,Illinois,59.0,67.0,47.0,61.0,52.0,76,24.0,70.0,72,65.0,63.0,56,60.0,72,81.0,74.0,54.0,41.0,33,0.0,53.0,71,63,58.0,59.0,41.0,85,68,68.0,71
2013,Indiana,0,63.0,56.0,79.0,59.0,87,22.0,81.0,80,89.0,65.0,77,83.0,70,79.0,45.0,53.0,0.0,39,0.0,63.0,76,75,79.0,63.0,57.0,97,75,86.0,81
2013,Iowa,32.0,45.0,46.0,73.0,54.0,81,16.0,47.0,69,82.0,75.0,56,94.0,67,71.0,74.0,66.0,0.0,46,0.0,64.0,78,74,44.0,64.0,43.0,100,74,69.0,76
2013,Kansas,32.0,65.0,54.0,65.0,52.0,81,25.0,63.0,75,51.0,63.0,67,62.0,69,80.0,11.0,57.0,0.0,40,0.0,57.0,69,78,0.0,54.0,53.0,83,74,72.0,83
2013,Kentucky,20.0,62.0,58.0,81.0,71.0,87,23.0,60.0,77,71.0,73.0,84,68.0,71,82.0,44.0,54.0,0.0,37,0.0,67.0,81,76,100.0,71.0,43.0,88,77,65.0,92
2013,Louisiana,40.0,100.0,55.0,58.0,44.0,86,22.0,71.0,78,71.0,59.0,88,57.0,70,91.0,67.0,41.0,0.0,34,0.0,50.0,78,85,0.0,55.0,25.0,84,84,66.0,89
2013,Maine,0,43.0,81.0,95.0,0.0,85,16.0,89.0,59,48.0,84.0,38,80.0,87,74.0,0.0,76.0,0.0,49,0.0,95.0,100,47,0.0,55.0,0.0,94,88,83.0,75
2013,Maryland,0,85.0,53.0,53.0,61.0,80,23.0,73.0,89,70.0,53.0,63,61.0,67,84.0,58.0,54.0,0.0,37,0.0,69.0,91,65,69.0,56.0,34.0,87,69,79.0,70
2013,Massachusetts,61.0,63.0,53.0,58.0,50.0,85,21.0,74.0,66,72.0,57.0,46,56.0,79,85.0,60.0,48.0,74.0,37,0.0,81.0,90,48,63.0,69.0,34.0,87,72,80.0,68
2013,Michigan,58.0,68.0,57.0,67.0,57.0,86,22.0,71.0,76,68.0,69.0,64,70.0,72,77.0,68.0,61.0,44.0,52,0.0,59.0,81,69,91.0,63.0,41.0,88,80,79.0,76
2013,Minnesota,8.0,51.0,48.0,59.0,49.0,81,18.0,56.0,72,63.0,60.0,57,55.0,70,68.0,58.0,60.0,0.0,58,0.0,76.0,80,66,62.0,51.0,48.0,89,71,58.0,76
2013,Mississippi,100.0,89.0,49.0,52.0,41.0,68,26.0,56.0,89,61.0,79.0,100,72.0,73,90.0,88.0,38.0,0.0,41,0.0,40.0,71,94,0.0,67.0,67.0,82,63,69.0,100
2013,Missouri,32.0,62.0,41.0,68.0,58.0,91,20.0,67.0,82,79.0,63.0,73,53.0,73,71.0,58.0,56.0,0.0,39,0.0,64.0,74,78,62.0,55.0,53.0,84,73,69.0,87
2013,Montana,0,34.0,74.0,65.0,0.0,85,15.0,69.0,64,88.0,56.0,49,66.0,88,75.0,0.0,100.0,0.0,30,0.0,62.0,90,79,0.0,51.0,0.0,92,100,0.0,97
2013,Nebraska,47.0,52.0,39.0,64.0,60.0,73,19.0,60.0,69,63.0,64.0,62,83.0,77,77.0,95.0,67.0,0.0,42,0.0,71.0,97,77,0.0,72.0,0.0,78,69,77.0,70
2013,Nevada,0,66.0,58.0,60.0,45.0,93,43.0,66.0,80,49.0,64.0,53,61.0,70,94.0,73.0,81.0,0.0,28,0.0,55.0,76,76,0.0,64.0,59.0,76,60,75.0,71
2013,New Hampshire,0,45.0,72.0,72.0,0.0,79,16.0,62.0,63,68.0,76.0,39,77.0,72,80.0,0.0,50.0,0.0,26,0.0,100.0,83,46,0.0,57.0,0.0,86,83,46.0,69
2013,New Jersey,56.0,82.0,59.0,62.0,63.0,91,29.0,75.0,76,63.0,60.0,54,83.0,74,93.0,70.0,47.0,100.0,49,0.0,68.0,89,54,72.0,63.0,36.0,87,73,82.0,70
2013,New Mexico,0,57.0,55.0,74.0,64.0,84,24.0,51.0,61,62.0,58.0,65,68.0,92,85.0,100.0,54.0,0.0,32,0.0,48.0,92,59,0.0,70.0,100.0,84,70,74.0,74
2013,New York,34.0,96.0,45.0,45.0,55.0,77,32.0,68.0,66,53.0,52.0,57,62.0,83,100.0,77.0,47.0,64.0,33,64.0,62.0,84,48,59.0,58.0,40.0,83,71,58.0,68
2013,North Carolina,19.0,73.0,42.0,54.0,62.0,77,23.0,57.0,77,74.0,53.0,76,68.0,68,76.0,56.0,48.0,39.0,70,0.0,61.0,80,76,70.0,53.0,41.0,86,83,66.0,83
2013,North Dakota,0,39.0,60.0,61.0,0.0,83,18.0,0.0,74,45.0,26.0,50,79.0,76,64.0,0.0,41.0,0.0,41,0.0,87.0,80,74,0.0,45.0,0.0,90,80,0.0,82
2013,Ohio,32.0,62.0,56.0,76.0,58.0,88,22.0,69.0,71,70.0,64.0,63,70.0,69,73.0,54.0,62.0,86.0,32,69.0,65.0,77,68,82.0,62.0,55.0,91,76,74.0,91
2013,Oklahoma,53.0,63.0,51.0,70.0,54.0,84,22.0,63.0,92,60.0,67.0,87,58.0,64,80.0,70.0,61.0,0.0,37,0.0,49.0,80,84,29.0,63.0,58.0,81,83,33.0,88
2013,Oregon,0,34.0,36.0,39.0,35.0,61,100.0,49.0,45,42.0,37.0,72,43.0,72,55.0,55.0,45.0,0.0,26,0.0,46.0,61,41,57.0,53.0,29.0,57,62,45.0,60
2013,Pennsylvania,61.0,67.0,57.0,71.0,69.0,92,20.0,80.0,71,68.0,68.0,58,70.0,75,79.0,61.0,51.0,68.0,48,0.0,73.0,96,65,82.0,67.0,45.0,99,79,80.0,81
2013,Rhode Island,0,90.0,62.0,78.0,0.0,76,24.0,50.0,56,75.0,63.0,44,68.0,71,91.0,0.0,50.0,0.0,100,0.0,93.0,90,49,0.0,88.0,0.0,88,76,76.0,70
2013,South Carolina,42.0,82.0,36.0,55.0,50.0,76,21.0,62.0,83,68.0,66.0,86,69.0,66,91.0,72.0,43.0,0.0,43,0.0,59.0,79,81,56.0,44.0,58.0,84,74,80.0,86
2013,South Dakota,0,42.0,100.0,74.0,0.0,95,19.0,0.0,69,72.0,43.0,56,99.0,79,77.0,0.0,85.0,0.0,32,0.0,56.0,80,94,0.0,65.0,0.0,98,86,0.0,83
2013,Tennessee,30.0,71.0,57.0,66.0,68.0,81,21.0,67.0,100,61.0,62.0,88,52.0,73,80.0,53.0,50.0,0.0,49,0.0,55.0,86,92,64.0,53.0,43.0,85,74,44.0,84
2013,Texas,16.0,85.0,44.0,46.0,55.0,77,37.0,62.0,81,56.0,51.0,80,61.0,79,88.0,65.0,45.0,49.0,33,22.0,39.0,71,76,58.0,56.0,29.0,74,72,51.0,80
2013,Utah,0,40.0,56.0,73.0,47.0,87,20.0,91.0,74,42.0,64.0,66,58.0,69,68.0,62.0,68.0,0.0,31,0.0,67.0,90,77,86.0,76.0,42.0,91,75,42.0,76
2013,Vermont,0,50.0,0.0,68.0,0.0,100,14.0,0.0,52,62.0,79.0,37,73.0,100,71.0,0.0,79.0,0.0,32,0.0,96.0,90,43,0.0,0.0,0.0,96,92,0.0,78
2013,Virginia,43.0,68.0,49.0,59.0,55.0,86,22.0,67.0,81,73.0,58.0,65,56.0,81,88.0,61.0,60.0,72.0,38,0.0,57.0,86,69,71.0,64.0,48.0,83,67,71.0,79
